# This File stores the ClusterProfile/Centers using >>ClosestCenters<< of the given TrajNameList
# elapsed time: 145.91 seconds
# Threshold = 0.1
# TrajNameList = ['Met_Amber1_stripped', 'Met_Amber2_stripped']
# TrjLenList = [1000, 1000]
# updated TrjLenList = [1000, 1000]
# TimeStep = 1
# StartFrame = 0
# EndingFrame = 1000
# *******
# GLOBAL PROFILE: Radius = 0.1
# *******
# 
#                |                       Radius = 0.1                            |
#                |  eff Clust     |    next Center   |     farthest Center      |
# Frame | TrajNr | PROF | effRMSD | nextC | nextRMSD | farthestC | farthestRMSD |
#                           
1507 2    1600 0.0000    1600 0.0916    692 0.3665
1508 2    1509 0.1293    711 0.1179    1035 0.2791
1509 2    328 0.0000    328 0.0737    276 0.3919
1510 2    1555 0.0000    1555 0.0684    276 0.3575
1511 2    1696 0.0000    1696 0.0652    276 0.2978
1512 2    1543 0.0000    1543 0.0680    526 0.3516
1513 2    1696 0.0000    1696 0.0442    276 0.2891
1514 2    1555 0.0000    1555 0.0385    276 0.3350
1515 2    1555 0.0000    1555 0.0465    526 0.3438
1516 2    214 0.0000    214 0.0763    276 0.3824
1517 2    1555 0.0000    1555 0.0869    276 0.3861
1518 2    1555 0.0000    1555 0.0545    276 0.3559
1519 2    1555 0.0000    1555 0.0709    276 0.3693
1520 2    1138 0.0000    1138 0.0742    276 0.3524
1521 2    1543 0.0000    1543 0.0589    276 0.3476
1522 2    1543 0.0000    1543 0.0789    526 0.3626
1523 2    214 0.0000    214 0.0559    276 0.3642
1524 2    214 0.0000    214 0.0742    276 0.3771
1525 2    1555 0.0000    1555 0.0617    276 0.3231
1526 2    1696 0.0000    1696 0.0553    276 0.3214
1527 2    1555 0.0000    1555 0.0729    1485 0.3229
1528 2    1543 0.0000    1543 0.0626    526 0.3534
1529 2    1543 0.0000    1543 0.0610    276 0.3563
1530 2    1696 0.0000    1696 0.0671    276 0.3264
1531 2    1138 0.0000    1138 0.0670    276 0.3306
1532 2    1555 0.0000    1555 0.0712    276 0.3158
1533 2    1138 0.0000    1138 0.0688    276 0.3541
1534 2    1555 0.0000    1555 0.0615    276 0.3291
1535 2    1696 0.0000    1696 0.0446    276 0.3034
1536 2    1696 0.0000    1696 0.0703    276 0.3202
1537 2    214 0.0000    214 0.0722    276 0.3724
1538 2    214 0.0000    214 0.0599    276 0.3509
1539 2    1696 0.0000    1696 0.0670    1398 0.2871
1540 2    1543 0.0000    1543 0.0611    526 0.3396
1541 2    1696 0.0000    1696 0.0386    276 0.2888
1542 2    1543 0.1188    1555 0.1022    526 0.3756
1543 2    1543 0.0000    1543 0.0655    526 0.3598
1544 2    1543 0.0000    1543 0.0730    276 0.3622
1545 2    1696 0.0000    1696 0.0810    276 0.3298
1546 2    1555 0.0000    1555 0.0758    276 0.3430
1547 2    1696 0.0000    1696 0.0509    276 0.2992
1548 2    1064 0.0000    1064 0.0844    1485 0.3234
1549 2    1555 0.0000    1555 0.0711    526 0.3271
1550 2    1555 0.0000    1555 0.0675    276 0.3501
1551 2    1543 0.0000    1543 0.0616    276 0.3496
1552 2    1138 0.0000    1138 0.0778    276 0.3628
1553 2    1543 0.0000    1543 0.0499    526 0.3621
1554 2    1555 0.1160    1543 0.1022    276 0.3369
1555 2    1407 0.0000    1407 0.0792    276 0.3153
1556 2    328 0.0000    328 0.0787    276 0.3475
1557 2    211 0.0000    211 0.0481    1485 0.2926
1558 2    234 0.0000    234 0.0866    1398 0.3242
1559 2    234 0.0000    234 0.0491    1398 0.3448
1560 2    1660 0.0000    1660 0.0649    526 0.3280
1561 2    209 0.0000    209 0.0949    526 0.2988
1562 2    1660 0.0000    1660 0.0812    526 0.3305
1563 2    1059 0.0000    1059 0.0684    526 0.2884
1564 2    1660 0.0000    1660 0.0712    526 0.3304
1565 2    1660 0.0000    1660 0.0714    526 0.3264
1566 2    1660 0.0000    1660 0.0534    526 0.3327
1567 2    1660 0.0000    1660 0.0576    1485 0.3246
1568 2    1237 0.0000    1237 0.0751    1485 0.3359
1569 2    1580 0.0000    1580 0.0668    1398 0.3511
1570 2    1580 0.0000    1580 0.0782    1398 0.3714
1571 2    1580 0.0000    1580 0.0647    1398 0.3518
1572 2    1580 0.0000    1580 0.0402    1398 0.3689
1573 2    1580 0.0000    1580 0.0370    1398 0.3556
1574 2    1580 0.0000    1580 0.0625    1398 0.3663
1575 2    1580 0.0000    1580 0.0764    1398 0.3337
1576 2    1580 0.0000    1580 0.0668    1398 0.3736
1577 2    1580 0.0000    1580 0.0615    1398 0.3317
1578 2    1580 0.0000    1580 0.0519    1398 0.3550
1579 2    1580 0.1114    934 0.1028    1398 0.3740
1580 2    1289 0.0000    1289 0.0791    1398 0.3413
1581 2    1623 0.0000    1623 0.0568    1398 0.4007
1582 2    1580 0.0000    1580 0.0817    1398 0.3787
1583 2    448 0.0000    448 0.0823    692 0.3701
1584 2    1623 0.0000    1623 0.0564    1398 0.4027
1585 2    1623 0.0000    1623 0.0595    1398 0.4024
1586 2    436 0.0000    436 0.0409    1398 0.4503
1587 2    1623 0.0000    1623 0.0611    1398 0.4317
1588 2    436 0.0000    436 0.0330    1398 0.4358
1589 2    1623 0.0000    1623 0.0749    1398 0.4253
1590 2    1334 0.0000    1334 0.0735    1398 0.3754
1591 2    1623 0.0000    1623 0.0846    1398 0.3925
1592 2    1623 0.0000    1623 0.0659    1398 0.4060
1593 2    1580 0.0000    1580 0.0669    1398 0.3889
1594 2    1613 0.0000    1613 0.0857    1398 0.3977
1595 2    448 0.0000    448 0.0588    1398 0.3559
1596 2    1293 0.0000    1293 0.0748    1398 0.3584
1597 2    448 0.0000    448 0.0447    1398 0.3992
1598 2    430 0.0000    430 0.0870    1179 0.3547
1599 2    1600 0.1444    1612 0.1035    692 0.3744
1600 2    1600 0.0000    1600 0.0679    692 0.3551
1601 2    875 0.0000    875 0.0883    595 0.2960
1602 2    1603 0.1445    1607 0.1030    526 0.3506
1603 2    1607 0.0000    1607 0.0744    276 0.3489
1604 2    1603 0.0000    1603 0.0725    526 0.3683
1605 2    1606 0.1620    1645 0.1153    526 0.2987
1606 2    1607 0.1198    1603 0.1030    1485 0.3576
1607 2    1607 0.0000    1607 0.0429    1485 0.3624
1608 2    1652 0.0000    1652 0.0801    276 0.3412
1609 2    1777 0.0000    1777 0.0970    1398 0.3141
1610 2    1600 0.0000    1600 0.0945    1398 0.3526
1611 2    1612 0.1394    1623 0.1004    1398 0.3863
1612 2    1613 0.1203    1623 0.1055    1398 0.3809
1613 2    934 0.0000    934 0.0810    692 0.3412
1614 2    934 0.0000    934 0.0849    692 0.2971
1615 2    934 0.0000    934 0.0814    692 0.3598
1616 2    934 0.0000    934 0.0849    1398 0.3573
1617 2    1471 0.0000    1471 0.0665    1398 0.3460
1618 2    1613 0.0000    1613 0.0595    1398 0.3552
1619 2    519 0.0000    519 0.0683    1398 0.3615
1620 2    1471 0.0000    1471 0.0663    1398 0.3360
1621 2    519 0.0000    519 0.0585    1398 0.3583
1622 2    1623 0.1130    1612 0.1004    1398 0.4072
1623 2    519 0.0000    519 0.0825    1398 0.4315
1624 2    934 0.0000    934 0.0683    1398 0.3628
1625 2    934 0.0000    934 0.0630    1398 0.3488
1626 2    934 0.0000    934 0.0643    1398 0.3478
1627 2    934 0.0000    934 0.0705    1398 0.3502
1628 2    934 0.0000    934 0.0637    1398 0.3625
1629 2    1634 0.0000    1634 0.0831    1398 0.3746
1630 2    934 0.0000    934 0.0799    1398 0.3615
1631 2    519 0.0000    519 0.0679    1398 0.3929
1632 2    934 0.0000    934 0.0605    1398 0.3533
1633 2    1634 0.1130    1035 0.1045    1398 0.3440
1634 2    1064 0.0000    1064 0.0744    1485 0.2954
1635 2    211 0.0000    211 0.0880    730 0.2969
1636 2    1064 0.0000    1064 0.0811    1485 0.3020
1637 2    1064 0.0000    1064 0.0784    1485 0.2948
1638 2    1064 0.0000    1064 0.0849    1485 0.2833
1639 2    1064 0.0000    1064 0.0774    1485 0.3056
1640 2    1641 0.1339    430 0.1012    1398 0.3453
1641 2    1642 0.1276    1600 0.1072    692 0.3432
1642 2    526 0.0000    526 0.0868    1398 0.4201
1643 2    1390 0.0000    1390 0.0778    1179 0.3536
1644 2    1645 0.1269    1221 0.1006    1485 0.3464
1645 2    711 0.0000    711 0.0764    276 0.3443
1646 2    535 0.0000    535 0.0722    276 0.3987
1647 2    535 0.0000    535 0.0683    276 0.4026
1648 2    1361 0.0000    1361 0.0843    276 0.3872
1649 2    1652 0.0000    1652 0.0754    263 0.2815
1650 2    1211 0.0000    1211 0.0671    1179 0.3300
1651 2    1652 0.1455    546 0.1034    276 0.3173
1652 2    1652 0.0000    1652 0.0880    276 0.3418
1653 2    1293 0.0000    1293 0.0641    692 0.3395
1654 2    1293 0.0000    1293 0.0822    692 0.3048
1655 2    448 0.0000    448 0.0563    1398 0.3588
1656 2    1777 0.0000    1777 0.0926    276 0.2930
1657 2    1777 0.0000    1777 0.0834    276 0.2931
1658 2    328 0.0000    328 0.0440    276 0.3680
1659 2    1660 0.1136    957 0.1006    1485 0.3455
1660 2    328 0.0000    328 0.0800    276 0.3758
1661 2    328 0.0000    328 0.0664    276 0.3890
1662 2    328 0.0000    328 0.0789    276 0.4013
1663 2    328 0.0000    328 0.0528    276 0.4145
1664 2    1109 0.0000    1109 0.0820    1485 0.3272
1665 2    328 0.0000    328 0.0792    276 0.3833
1666 2    1555 0.0000    1555 0.0770    526 0.3194
1667 2    1555 0.0000    1555 0.0580    526 0.3131
1668 2    1696 0.0000    1696 0.0639    276 0.2881
1669 2    214 0.0000    214 0.0707    276 0.3259
1670 2    1696 0.0000    1696 0.0700    276 0.3160
1671 2    1555 0.0000    1555 0.0427    276 0.3363
1672 2    1555 0.0000    1555 0.0417    276 0.3461
1673 2    1660 0.0000    1660 0.0550    1001 0.3202
1674 2    328 0.0000    328 0.0709    276 0.3983
1675 2    214 0.0000    214 0.0745    263 0.3253
1676 2    1660 0.0000    1660 0.0696    526 0.3580
1677 2    1660 0.0000    1660 0.0576    1001 0.3389
1678 2    1543 0.0000    1543 0.0667    276 0.3609
1679 2    328 0.0000    328 0.0670    276 0.4123
1680 2    328 0.0000    328 0.0739    276 0.3555
1681 2    1660 0.0000    1660 0.0621    526 0.3594
1682 2    1660 0.0000    1660 0.0722    526 0.3248
1683 2    328 0.0000    328 0.0962    276 0.3617
1684 2    1138 0.0000    1138 0.0689    276 0.3190
1685 2    1696 0.0000    1696 0.0564    1485 0.2857
1686 2    1555 0.0000    1555 0.0767    526 0.3231
1687 2    1543 0.0000    1543 0.0678    1485 0.3371
1688 2    1543 0.0000    1543 0.0833    1485 0.3513
1689 2    1059 0.0000    1059 0.0910    1485 0.2981
1690 2    1760 0.0000    1760 0.0962    526 0.3272
1691 2    1223 0.0000    1223 0.0772    1398 0.3071
1692 2    1289 0.0000    1289 0.0663    1398 0.3529
1693 2    1289 0.0000    1289 0.0547    1398 0.3566
1694 2    1696 0.0000    1696 0.0562    526 0.2929
1695 2    1696 0.1158    1761 0.1063    276 0.2856
1696 2    214 0.0000    214 0.0797    526 0.3253
1697 2    209 0.0000    209 0.0570    1485 0.3008
1698 2    1760 0.0000    1760 0.0787    526 0.3070
1699 2    1700 0.1794    1730 0.1059    276 0.2816
1700 2    1700 0.0000    1700 0.0742    276 0.2800
1701 2    310 0.0000    310 0.0766    1398 0.3162
1702 2    93 0.0000    93 0.0771    1179 0.3435
1703 2    1704 0.1117    97 0.1016    276 0.3781
1704 2    711 0.0000    711 0.0865    276 0.2944
1705 2    711 0.0000    711 0.0706    1485 0.2969
1706 2    790 0.0000    790 0.0902    1179 0.3564
1707 2    93 0.0000    93 0.0814    1179 0.3213
1708 2    1730 0.0000    1730 0.0603    692 0.2983
1709 2    3 0.0000    3 0.0793    692 0.3505
1710 2    2 0.0000    2 0.0755    276 0.3588
1711 2    32 0.0000    32 0.0686    276 0.3212
1712 2    1713 0.1091    860 0.1011    692 0.3690
1713 2    1730 0.0000    1730 0.0830    1398 0.2927
1714 2    1715 0.1185    363 0.1010    692 0.3509
1715 2    662 0.0000    662 0.0843    1179 0.2862
1716 2    3 0.0000    3 0.0727    692 0.3204
1717 2    3 0.0000    3 0.0778    692 0.3109
1718 2    1730 0.0000    1730 0.0538    1035 0.2948
1719 2    1713 0.0000    1713 0.0767    692 0.3716
1720 2    1713 0.0000    1713 0.0663    692 0.3260
1721 2    1713 0.0000    1713 0.0691    692 0.3762
1722 2    1730 0.0000    1730 0.0753    1398 0.2948
1723 2    1713 0.0000    1713 0.0651    692 0.3627
1724 2    860 0.0000    860 0.0645    692 0.3838
1725 2    1713 0.0000    1713 0.0465    692 0.3726
1726 2    3 0.0000    3 0.0579    692 0.3238
1727 2    860 0.0000    860 0.0878    1398 0.3903
1728 2    1713 0.0000    1713 0.0760    692 0.3591
1729 2    1730 0.1428    1700 0.1059    692 0.2712
1730 2    32 0.0000    32 0.0668    276 0.3298
1731 2    801 0.0000    801 0.0633    276 0.4300
1732 2    730 0.0000    730 0.0843    276 0.4041
1733 2    701 0.0000    701 0.0606    1179 0.3643
1734 2    1735 0.1109    403 0.1006    1179 0.3548
1735 2    801 0.0000    801 0.0725    276 0.4171
1736 2    1387 0.0000    1387 0.0507    1179 0.3225
1737 2    1735 0.0000    1735 0.0939    1179 0.3849
1738 2    1739 0.1186    730 0.1052    276 0.4233
1739 2    1739 0.0000    1739 0.0866    436 0.4031
1740 2    1741 0.1142    97 0.1003    1179 0.3855
1741 2    677 0.0000    677 0.0821    1179 0.3471
1742 2    1392 0.0000    1392 0.0929    1179 0.3447
1743 2    93 0.0000    93 0.0837    1179 0.2844
1744 2    93 0.0000    93 0.0794    1179 0.3616
1745 2    701 0.0000    701 0.0860    1179 0.3564
1746 2    93 0.0000    93 0.0737    1179 0.2890
1747 2    93 0.0000    93 0.0661    1179 0.3456
1748 2    1751 0.0000    1751 0.0674    1179 0.3243
1749 2    1750 0.1402    597 0.1009    1179 0.3099
1750 2    1751 0.1463    93 0.1077    1179 0.3385
1751 2    185 0.0000    185 0.0671    692 0.3050
1752 2    93 0.0000    93 0.0770    1179 0.3370
1753 2    185 0.0000    185 0.0810    692 0.2914
1754 2    1755 0.1147    782 0.1036    1485 0.3235
1755 2    1758 0.0000    1758 0.0840    276 0.3962
1756 2    122 0.0000    122 0.0814    1179 0.3203
1757 2    1758 0.1178    45 0.1059    526 0.4039
1758 2    1555 0.0000    1555 0.0711    276 0.3101
1759 2    1760 0.1098    1059 0.1002    276 0.2868
1760 2    1761 0.1112    179 0.1006    1398 0.2930
1761 2    1760 0.0000    1760 0.0942    276 0.3630
1762 2    1580 0.0000    1580 0.0952    1398 0.3407
1763 2    1580 0.0000    1580 0.0960    1398 0.3390
1764 2    1642 0.0000    1642 0.0709    1398 0.3310
1765 2    1270 0.0000    1270 0.0706    1179 0.3072
1766 2    1769 0.0000    1769 0.0623    1179 0.3098
1767 2    1769 0.0000    1769 0.0698    1179 0.3339
1768 2    1769 0.1587    83 0.1010    1179 0.3170
1769 2    1769 0.0000    1769 0.0793    1179 0.3510
1770 2    1934 0.0000    1934 0.0704    692 0.3107
1771 2    1769 0.0000    1769 0.0898    1179 0.2989
1772 2    1270 0.0000    1270 0.0757    1179 0.2891
1773 2    1769 0.0000    1769 0.0791    1398 0.3191
1774 2    1642 0.0000    1642 0.0863    1398 0.3635
1775 2    1777 0.0000    1777 0.0922    1035 0.2763
1776 2    1777 0.1409    877 0.1011    1398 0.2812
1777 2    1777 0.0000    1777 0.0769    276 0.2942
1778 2    1270 0.0000    1270 0.0666    1179 0.3277
1779 2    1247 0.0000    1247 0.0997    1179 0.3645
1780 2    1270 0.0000    1270 0.0778    1179 0.3573
1781 2    535 0.0000    535 0.0930    276 0.3984
1782 2    1210 0.0000    1210 0.0852    1179 0.3691
1783 2    711 0.0000    711 0.0873    263 0.3062
1784 2    1509 0.0000    1509 0.0964    1179 0.2938
1785 2    1786 0.1135    178 0.1018    436 0.3594
1786 2    881 0.0000    881 0.0794    276 0.3812
1787 2    1064 0.0000    1064 0.0795    1485 0.3188
1788 2    934 0.0000    934 0.0364    1398 0.3299
1789 2    934 0.0000    934 0.0667    1398 0.3215
1790 2    934 0.0000    934 0.0712    692 0.3179
1791 2    934 0.0000    934 0.0784    1398 0.3286
1792 2    934 0.0000    934 0.0696    692 0.3157
1793 2    934 0.0000    934 0.0574    1398 0.3241
1794 2    1700 0.0000    1700 0.0826    692 0.2814
1795 2    1059 0.0000    1059 0.0750    526 0.3115
1796 2    957 0.0000    957 0.0670    526 0.3407
1797 2    957 0.0000    957 0.0584    526 0.3060
1798 2    1138 0.0000    1138 0.0718    276 0.3010
1799 2    1151 0.0000    1151 0.0677    1398 0.3829
1800 2    1151 0.0000    1151 0.0770    1398 0.4016
1801 2    1179 0.0000    1179 0.0518    1398 0.4143
1802 2    1179 0.0000    1179 0.0518    1398 0.4182
1803 2    1179 0.0000    1179 0.0840    1398 0.4233
1804 2    1151 0.0000    1151 0.0356    1398 0.3806
1805 2    1179 0.0000    1179 0.0514    1398 0.4073
1806 2    1179 0.0000    1179 0.0647    1398 0.4015
1807 2    1179 0.0000    1179 0.0510    1398 0.4073
1808 2    1151 0.0000    1151 0.0429    1398 0.3838
1809 2    1179 0.0000    1179 0.0662    1398 0.3926
1810 2    1151 0.0000    1151 0.0668    1398 0.3773
1811 2    1151 0.0000    1151 0.0609    1398 0.4019
1812 2    1151 0.0000    1151 0.0383    1398 0.3830
1813 2    1151 0.0000    1151 0.0271    1398 0.3736
1814 2    1151 0.0000    1151 0.0372    1398 0.3766
1815 2    1179 0.0000    1179 0.0606    1398 0.4113
1816 2    1179 0.0000    1179 0.0672    1398 0.4099
1817 2    1151 0.0000    1151 0.0497    1398 0.3790
1818 2    1151 0.0000    1151 0.0605    1398 0.3116
1819 2    1179 0.0000    1179 0.0637    1398 0.4037
1820 2    1179 0.0000    1179 0.0626    1398 0.4209
1821 2    1179 0.0000    1179 0.0582    1398 0.4015
1822 2    1151 0.0000    1151 0.0533    1398 0.3907
1823 2    1151 0.0000    1151 0.0511    1398 0.3890
1824 2    1179 0.0000    1179 0.0541    1398 0.3997
1825 2    1151 0.0000    1151 0.0423    1398 0.3867
1826 2    1179 0.0000    1179 0.0641    1398 0.3977
1827 2    1151 0.0000    1151 0.0574    1398 0.3973
1828 2    1179 0.0000    1179 0.0355    1398 0.4222
1829 2    1151 0.0000    1151 0.0349    1398 0.3814
1830 2    1151 0.0000    1151 0.0675    1398 0.3906
1831 2    1179 0.0000    1179 0.0554    1398 0.4058
1832 2    1064 0.0000    1064 0.0488    1485 0.3142
1833 2    1634 0.0000    1634 0.0787    1398 0.3288
1834 2    1013 0.0000    1013 0.0889    1485 0.3111
1835 2    1064 0.0000    1064 0.0512    1485 0.3053
1836 2    1151 0.0000    1151 0.0804    1398 0.3859
1837 2    1035 0.0000    1035 0.0675    1398 0.4185
1838 2    1179 0.0000    1179 0.0814    1398 0.4621
1839 2    519 0.0000    519 0.0905    1398 0.4427
1840 2    1292 0.0000    1292 0.0912    1398 0.4537
1841 2    1179 0.0000    1179 0.0668    1398 0.4547
1842 2    1843 0.1121    1071 0.1016    1398 0.3649
1843 2    1179 0.0000    1179 0.0610    1398 0.4279
1844 2    1071 0.0000    1071 0.0662    1398 0.4175
1845 2    1035 0.0000    1035 0.0673    1398 0.4170
1846 2    1035 0.0000    1035 0.0674    1398 0.3862
1847 2    1843 0.0000    1843 0.0803    1398 0.3898
1848 2    1843 0.0000    1843 0.0646    1398 0.3727
1849 2    1179 0.0000    1179 0.0729    1398 0.4128
1850 2    1071 0.0000    1071 0.0622    1398 0.4253
1851 2    1035 0.0000    1035 0.0661    1398 0.4164
1852 2    1071 0.0000    1071 0.0618    1398 0.4159
1853 2    1035 0.0000    1035 0.0856    1398 0.4077
1854 2    1013 0.0000    1013 0.0455    1398 0.3103
1855 2    1013 0.0000    1013 0.0768    801 0.3169
1856 2    1064 0.0000    1064 0.0635    1485 0.3205
1857 2    1013 0.0000    1013 0.0534    1485 0.3174
1858 2    1179 0.0000    1179 0.0596    1398 0.4038
1859 2    1179 0.0000    1179 0.0580    1398 0.4032
1860 2    1151 0.0000    1151 0.0697    1398 0.3957
1861 2    1151 0.0000    1151 0.0562    1398 0.3799
1862 2    1013 0.0000    1013 0.0552    1398 0.3254
1863 2    1634 0.0000    1634 0.0741    1398 0.3766
1864 2    1151 0.0000    1151 0.0570    1398 0.3860
1865 2    1179 0.0000    1179 0.0428    1398 0.4311
1866 2    1151 0.0000    1151 0.0481    1398 0.3814
1867 2    1151 0.0000    1151 0.0619    1398 0.3247
1868 2    1151 0.0000    1151 0.0569    1398 0.3970
1869 2    1179 0.0000    1179 0.0415    1398 0.4202
1870 2    1151 0.0000    1151 0.0369    1398 0.3718
1871 2    1179 0.0000    1179 0.0602    1398 0.4076
1872 2    1179 0.0000    1179 0.0625    1398 0.4134
1873 2    1179 0.0000    1179 0.0735    1398 0.3994
1874 2    1179 0.0000    1179 0.0618    1398 0.4216
1875 2    1151 0.0000    1151 0.0389    1398 0.3635
1876 2    1634 0.0000    1634 0.0685    1398 0.3788
1877 2    1151 0.0000    1151 0.0779    1398 0.4001
1878 2    1179 0.0000    1179 0.0750    1398 0.4477
1879 2    1179 0.0000    1179 0.0501    1398 0.4378
1880 2    1179 0.0000    1179 0.0521    1398 0.4212
1881 2    1151 0.0000    1151 0.0673    1398 0.3993
1882 2    1151 0.0000    1151 0.0676    1398 0.3624
1883 2    1179 0.0000    1179 0.0529    1398 0.4055
1884 2    1179 0.0000    1179 0.0354    1398 0.4206
1885 2    1179 0.0000    1179 0.0723    1398 0.3954
1886 2    1151 0.0000    1151 0.0594    1398 0.3851
1887 2    1151 0.0000    1151 0.0446    1398 0.3941
1888 2    1151 0.0000    1151 0.0594    1398 0.3941
1889 2    1179 0.0000    1179 0.0727    1398 0.4207
1890 2    1151 0.0000    1151 0.0766    1398 0.3934
1891 2    1179 0.0000    1179 0.0376    1398 0.4317
1892 2    1179 0.0000    1179 0.0593    1398 0.4038
1893 2    1151 0.0000    1151 0.0421    1398 0.3886
1894 2    1179 0.0000    1179 0.0739    1398 0.3938
1895 2    1151 0.0000    1151 0.0307    1398 0.3661
1896 2    1179 0.0000    1179 0.0417    1398 0.4198
1897 2    1179 0.0000    1179 0.0257    1398 0.4381
1898 2    1179 0.0000    1179 0.0479    1398 0.4256
1899 2    1151 0.0000    1151 0.0634    1398 0.3881
1900 2    1151 0.0000    1151 0.0769    1398 0.3982
1901 2    1151 0.0000    1151 0.0844    1398 0.3153
1902 2    1179 0.0000    1179 0.0454    1398 0.4090
1903 2    1151 0.0000    1151 0.0464    1398 0.3884
1904 2    1179 0.0000    1179 0.0441    1398 0.4151
1905 2    1151 0.0000    1151 0.0427    1398 0.3586
1906 2    1179 0.0000    1179 0.0468    1398 0.4213
1907 2    1179 0.0000    1179 0.0570    1398 0.4188
1908 2    1179 0.0000    1179 0.0567    1398 0.3988
1909 2    1179 0.0000    1179 0.0626    1398 0.4019
1910 2    1151 0.0000    1151 0.0534    1398 0.3931
1911 2    1151 0.0000    1151 0.0600    1398 0.3853
1912 2    1151 0.0000    1151 0.0626    1398 0.3877
1913 2    1151 0.0000    1151 0.0564    1398 0.3990
1914 2    1179 0.0000    1179 0.0414    1398 0.4162
1915 2    1179 0.0000    1179 0.0425    1398 0.4274
1916 2    1151 0.0000    1151 0.0623    1398 0.3913
1917 2    1179 0.0000    1179 0.0531    1398 0.4120
1918 2    1151 0.0000    1151 0.0617    1398 0.3987
1919 2    1071 0.0000    1071 0.0791    1398 0.3953
1920 2    1035 0.0000    1035 0.0731    1398 0.3846
1921 2    1035 0.0000    1035 0.0799    1398 0.3895
1922 2    1151 0.0000    1151 0.0370    1398 0.3711
1923 2    1151 0.0000    1151 0.0549    1398 0.3923
1924 2    1179 0.0000    1179 0.0608    1398 0.4069
1925 2    1151 0.0000    1151 0.0668    1398 0.3891
1926 2    1151 0.0000    1151 0.0618    1398 0.4037
1927 2    1013 0.0000    1013 0.0706    692 0.3001
1928 2    1786 0.0000    1786 0.0848    526 0.3507
1929 2    1786 0.0000    1786 0.0762    436 0.3826
1930 2    1934 0.0000    1934 0.0745    1398 0.3568
1931 2    1769 0.0000    1769 0.0948    1179 0.3125
1932 2    1934 0.0000    1934 0.0747    1179 0.2915
1933 2    1934 0.1255    1293 0.1061    692 0.3247
1934 2    1769 0.0000    1769 0.0718    1179 0.3237
1935 2    1786 0.0000    1786 0.0672    436 0.3679
1936 2    328 0.0000    328 0.0880    1179 0.3896
1937 2    1247 0.0000    1247 0.0847    276 0.3986
1938 2    790 0.0000    790 0.0757    1179 0.3833
1939 2    869 0.0000    869 0.0754    1398 0.2940
1940 2    136 0.0000    136 0.0867    1398 0.3354
1941 2    136 0.0000    136 0.0782    1398 0.3287
1942 2    862 0.0000    862 0.0936    692 0.3452
1943 2    136 0.0000    136 0.0748    1398 0.3185
1944 2    185 0.0000    185 0.0850    692 0.3008
1945 2    860 0.0000    860 0.0780    692 0.4024
1946 2    1730 0.0000    1730 0.0803    1179 0.3163
1947 2    1715 0.0000    1715 0.0830    692 0.3401
1948 2    3 0.0000    3 0.0750    692 0.3031
1949 2    1387 0.0000    1387 0.0930    1485 0.2957
1950 2    957 0.0000    957 0.0804    526 0.3284
1951 2    1975 0.0000    1975 0.0479    1485 0.3126
1952 2    1955 0.0000    1955 0.0300    730 0.2894
1953 2    1955 0.0000    1955 0.0496    730 0.2899
1954 2    1955 0.1290    264 0.1054    730 0.2978
1955 2    282 0.0000    282 0.0759    1398 0.3858
1956 2    282 0.0000    282 0.0850    1398 0.4125
1957 2    282 0.0000    282 0.0856    1398 0.3723
1958 2    363 0.0000    363 0.0711    692 0.3532
1959 2    162 0.0000    162 0.0702    1398 0.3190
1960 2    1955 0.0000    1955 0.0671    692 0.3118
1961 2    1975 0.0000    1975 0.0755    1485 0.2955
1962 2    365 0.0000    365 0.0478    1485 0.3051
1963 2    162 0.0000    162 0.0763    1361 0.3058
1964 2    363 0.0000    363 0.0867    692 0.3401
1965 2    162 0.0000    162 0.0733    1398 0.3337
1966 2    365 0.0000    365 0.0425    1398 0.3004
1967 2    363 0.0000    363 0.0710    1739 0.3235
1968 2    1975 0.0000    1975 0.0681    1485 0.2813
1969 2    365 0.0000    365 0.0589    1398 0.2922
1970 2    365 0.0000    365 0.0674    1398 0.3209
1971 2    365 0.0000    365 0.0604    1398 0.2887
1972 2    1975 0.0000    1975 0.0411    1485 0.2898
1973 2    1975 0.0000    1975 0.0365    1485 0.3103
1974 2    1975 0.1200    365 0.1013    1485 0.2993
1975 2    1975 0.0000    1975 0.0631    1739 0.2970
1976 2    1975 0.0000    1975 0.0651    1398 0.2968
1977 2    1975 0.0000    1975 0.0525    692 0.2884
1978 2    1975 0.0000    1975 0.0618    1485 0.2841
1979 2    1975 0.0000    1975 0.0557    1485 0.2998
1980 2    1975 0.0000    1975 0.0483    1485 0.2840
1981 2    1975 0.0000    1975 0.0594    1485 0.3196
1982 2    1975 0.0000    1975 0.0530    1485 0.2983
1983 2    365 0.0000    365 0.0798    1739 0.2922
1984 2    1975 0.0000    1975 0.0760    692 0.3001
1985 2    1975 0.0000    1975 0.0559    1485 0.3096
1986 2    1975 0.0000    1975 0.0621    692 0.2887
1987 2    363 0.0000    363 0.0575    1398 0.3241
1988 2    363 0.0000    363 0.0682    692 0.3114
1989 2    1975 0.0000    1975 0.0651    1485 0.2807
1990 2    1975 0.0000    1975 0.0746    1739 0.3018
1991 2    1975 0.0000    1975 0.0499    1485 0.3044
1992 2    282 0.0000    282 0.0661    692 0.3384
1993 2    282 0.0000    282 0.0819    692 0.3289
1994 2    1955 0.0000    1955 0.0859    692 0.3347
