# This File stores the CDE (Cluster Distribution Entropy) using the clustering >>ClosestCenters<< of the given TrajNameList
# >> Nr of Cluster vs Time <<
# >> normalized Nr of Cluster vs Time <<
# >> Entropy vs Time <<
# >> normalized Entropy vs Time <<
# elapsed time = 0.87 seconds
#  ThresholdList = [0.1, 0.15]
#  TrajNameList = ['Met_Amber1_stripped', 'Met_Amber2_stripped']
#  TrjLenList = [1000, 1000]
#  updated TrjLenList = [1000, 1000]
#  TimeStep = 1
#  StartFrame = 0
#  EndingFrame = 1000
#                   |             Threshold = 0.1                |r=0.15
#    Frame | TrajNr | NrClusts | normNrClusts | CDE | normCDE | ... 
# 
1116 2   26 0.20 2.7822 0.8539   9 0.39 1.4858 0.6762
1117 2   26 0.20 2.7783 0.8528   9 0.39 1.4916 0.6789
1118 2   26 0.20 2.7739 0.8514   9 0.39 1.4853 0.6760
1119 2   26 0.20 2.7690 0.8499   9 0.39 1.4905 0.6783
1120 2   26 0.20 2.7636 0.8482   9 0.39 1.4951 0.6805
1121 2   26 0.20 2.7578 0.8464   9 0.39 1.4957 0.6807
1122 2   26 0.20 2.7517 0.8446   9 0.39 1.4959 0.6808
1123 2   26 0.20 2.7452 0.8426   9 0.39 1.4960 0.6809
1124 2   26 0.20 2.7385 0.8405   9 0.39 1.5018 0.6835
1125 2   26 0.20 2.7316 0.8384   9 0.39 1.5060 0.6854
1126 2   26 0.20 2.7244 0.8362   9 0.39 1.5059 0.6853
1127 2   26 0.20 2.7170 0.8339   9 0.39 1.5055 0.6852
1128 2   26 0.20 2.7095 0.8316   9 0.39 1.5093 0.6869
1129 2   26 0.20 2.7018 0.8292   9 0.39 1.5088 0.6867
1130 2   26 0.20 2.6939 0.8268   9 0.39 1.5122 0.6882
1131 2   26 0.20 2.6859 0.8244   9 0.39 1.5152 0.6896
1132 2   26 0.20 2.6778 0.8219   9 0.39 1.5179 0.6908
1133 2   26 0.20 2.6850 0.8241   9 0.39 1.5173 0.6906
1134 2   26 0.20 2.6903 0.8257   9 0.39 1.5197 0.6916
1135 2   26 0.20 2.6823 0.8233   9 0.39 1.5217 0.6926
1136 2   26 0.20 2.6895 0.8255   9 0.39 1.5270 0.6949
1137 2   27 0.21 2.7129 0.8231   9 0.39 1.5317 0.6971
1138 2   27 0.21 2.7261 0.8271   9 0.39 1.5360 0.6991
1139 2   27 0.21 2.7312 0.8287   9 0.39 1.5398 0.7008
1140 2   27 0.21 2.7404 0.8315   9 0.39 1.5433 0.7024
1141 2   27 0.21 2.7394 0.8312   9 0.39 1.5388 0.7003
1142 2   28 0.21 2.7619 0.8289   9 0.39 1.5342 0.6983
1143 2   28 0.21 2.7603 0.8284   9 0.39 1.5297 0.6962
1144 2   28 0.21 2.7600 0.8283   9 0.39 1.5252 0.6941
1145 2   28 0.21 2.7667 0.8303   9 0.39 1.5206 0.6921
1146 2   28 0.21 2.7646 0.8297   9 0.39 1.5161 0.6900
1147 2   28 0.21 2.7621 0.8289   9 0.39 1.5115 0.6879
1148 2   28 0.21 2.7592 0.8280   9 0.39 1.5070 0.6859
1149 2   28 0.21 2.7559 0.8270   9 0.39 1.5024 0.6838
1150 2   28 0.21 2.7523 0.8260   9 0.39 1.4979 0.6817
1151 2   28 0.21 2.7484 0.8248   9 0.39 1.4933 0.6797
1152 2   28 0.21 2.7479 0.8246   9 0.39 1.4937 0.6798
1153 2   28 0.21 2.7469 0.8243   9 0.39 1.4939 0.6799
1154 2   28 0.21 2.7428 0.8231   9 0.39 1.4895 0.6779
1155 2   28 0.21 2.7414 0.8227   9 0.39 1.4851 0.6759
1156 2   28 0.21 2.7372 0.8214   9 0.39 1.4807 0.6739
1157 2   28 0.21 2.7328 0.8201   9 0.39 1.4763 0.6719
1158 2   28 0.21 2.7311 0.8196   9 0.39 1.4720 0.6699
1159 2   28 0.21 2.7290 0.8190   9 0.39 1.4676 0.6679
1160 2   28 0.21 2.7266 0.8183   9 0.39 1.4633 0.6660
1161 2   28 0.21 2.7239 0.8174   9 0.39 1.4589 0.6640
1162 2   28 0.21 2.7208 0.8165   9 0.39 1.4595 0.6642
1163 2   28 0.21 2.7166 0.8153   9 0.39 1.4552 0.6623
1164 2   28 0.21 2.7134 0.8143   9 0.39 1.4557 0.6625
1165 2   28 0.21 2.7099 0.8133   9 0.39 1.4560 0.6627
1166 2   28 0.21 2.7062 0.8121   9 0.39 1.4519 0.6608
1167 2   28 0.21 2.7021 0.8109   9 0.39 1.4478 0.6589
1168 2   28 0.21 2.6983 0.8098   9 0.39 1.4436 0.6570
1169 2   28 0.21 2.6943 0.8086   9 0.39 1.4440 0.6572
1170 2   28 0.21 2.6901 0.8073   9 0.39 1.4400 0.6554
1171 2   28 0.21 2.6860 0.8061   9 0.39 1.4359 0.6535
1172 2   28 0.21 2.6818 0.8048   9 0.39 1.4319 0.6517
1173 2   28 0.21 2.6774 0.8035   9 0.39 1.4279 0.6498
1174 2   28 0.21 2.6729 0.8021   9 0.39 1.4238 0.6480
1175 2   28 0.21 2.6682 0.8007   9 0.39 1.4198 0.6462
1176 2   28 0.21 2.6634 0.7993   9 0.39 1.4204 0.6465
1177 2   28 0.21 2.6586 0.7978   9 0.39 1.4209 0.6467
1178 2   28 0.21 2.6536 0.7963   9 0.39 1.4212 0.6468
1179 2   28 0.21 2.6485 0.7948   9 0.39 1.4174 0.6451
1180 2   28 0.21 2.6433 0.7933   9 0.39 1.4136 0.6433
1181 2   28 0.21 2.6398 0.7922   9 0.39 1.4097 0.6416
1182 2   28 0.21 2.6347 0.7907   9 0.39 1.4059 0.6399
1183 2   28 0.21 2.6311 0.7896   9 0.39 1.4021 0.6381
1184 2   28 0.21 2.6273 0.7885   9 0.39 1.3983 0.6364
1185 2   28 0.21 2.6332 0.7902   9 0.39 1.3946 0.6347
1186 2   28 0.21 2.6292 0.7890   9 0.39 1.3908 0.6330
1187 2   29 0.22 2.6483 0.7865   9 0.39 1.3954 0.6351
1188 2   29 0.22 2.6572 0.7891   9 0.39 1.4059 0.6398
1189 2   29 0.22 2.6688 0.7926   9 0.39 1.4102 0.6418
1190 2   29 0.22 2.6803 0.7960   9 0.39 1.4138 0.6434
1191 2   29 0.22 2.6917 0.7994   9 0.39 1.4171 0.6450
1192 2   29 0.22 2.7003 0.8019   9 0.39 1.4202 0.6464
1193 2   29 0.22 2.7115 0.8053   9 0.39 1.4232 0.6477
1194 2   29 0.22 2.7073 0.8040   9 0.39 1.4259 0.6490
1195 2   29 0.22 2.7030 0.8027   9 0.39 1.4285 0.6501
1196 2   29 0.22 2.6985 0.8014   9 0.39 1.4308 0.6512
1197 2   30 0.23 2.7167 0.7987   9 0.39 1.4330 0.6522
1198 2   30 0.23 2.7121 0.7974   9 0.39 1.4351 0.6531
1199 2   30 0.23 2.7075 0.7960   9 0.39 1.4390 0.6549
1200 2   30 0.23 2.7027 0.7946   9 0.39 1.4409 0.6558
1201 2   30 0.23 2.6980 0.7932   9 0.39 1.4427 0.6566
1202 2   30 0.23 2.6931 0.7918   9 0.39 1.4443 0.6573
1203 2   30 0.23 2.6882 0.7904   9 0.39 1.4458 0.6580
1204 2   30 0.23 2.6950 0.7924   9 0.39 1.4549 0.6621
1205 2   30 0.23 2.7004 0.7940   9 0.39 1.4556 0.6625
1206 2   30 0.23 2.7049 0.7953   9 0.39 1.4639 0.6663
1207 2   30 0.23 2.7132 0.7977   9 0.39 1.4653 0.6669
1208 2   30 0.23 2.7239 0.8009   9 0.39 1.4689 0.6685
1209 2   31 0.24 2.7411 0.7982   10 0.43 1.4921 0.6480
1210 2   32 0.24 2.7582 0.7959   11 0.48 1.5151 0.6319
1211 2   32 0.24 2.7533 0.7944   11 0.48 1.5162 0.6323
1212 2   32 0.24 2.7540 0.7946   11 0.48 1.5166 0.6325
1213 2   33 0.25 2.7709 0.7925   11 0.48 1.5241 0.6356
1214 2   34 0.26 2.7876 0.7905   12 0.52 1.5466 0.6224
1215 2   34 0.26 2.7978 0.7934   13 0.57 1.5689 0.6117
1216 2   34 0.26 2.8019 0.7945   13 0.57 1.5655 0.6104
1217 2   35 0.27 2.8183 0.7927   13 0.57 1.5663 0.6106
1218 2   35 0.27 2.8259 0.7948   13 0.57 1.5730 0.6133
1219 2   35 0.27 2.8358 0.7976   13 0.57 1.5792 0.6157
1220 2   36 0.27 2.8519 0.7958   13 0.57 1.5948 0.6218
1221 2   37 0.28 2.8679 0.7942   14 0.61 1.6164 0.6125
1222 2   38 0.29 2.8837 0.7928   14 0.61 1.6192 0.6136
1223 2   38 0.29 2.8933 0.7954   14 0.61 1.6219 0.6146
1224 2   39 0.30 2.9089 0.7940   14 0.61 1.6370 0.6203
1225 2   40 0.31 2.9244 0.7928   14 0.61 1.6497 0.6251
1226 2   40 0.31 2.9314 0.7947   14 0.61 1.6647 0.6308
1227 2   40 0.31 2.9369 0.7962   14 0.61 1.6669 0.6316
1228 2   40 0.31 2.9461 0.7986   14 0.61 1.6817 0.6372
1229 2   40 0.31 2.9530 0.8005   15 0.65 1.7024 0.6286
1230 2   40 0.31 2.9572 0.8017   15 0.65 1.7044 0.6294
1231 2   41 0.31 2.9723 0.8004   15 0.65 1.7151 0.6333
1232 2   41 0.31 2.9775 0.8018   15 0.65 1.7247 0.6369
1233 2   42 0.32 2.9924 0.8006   16 0.70 1.7449 0.6293
1234 2   43 0.33 3.0071 0.7995   16 0.70 1.7568 0.6336
1235 2   43 0.33 3.0159 0.8018   16 0.70 1.7709 0.6387
1236 2   43 0.33 3.0246 0.8042   16 0.70 1.7826 0.6429
1237 2   43 0.33 3.0296 0.8055   16 0.70 1.7842 0.6435
1238 2   43 0.33 3.0336 0.8065   16 0.70 1.7925 0.6465
1239 2   43 0.33 3.0375 0.8076   16 0.70 1.8001 0.6492
1240 2   43 0.33 3.0406 0.8084   16 0.70 1.8070 0.6517
1241 2   43 0.33 3.0469 0.8101   16 0.70 1.8084 0.6522
1242 2   43 0.33 3.0519 0.8114   16 0.70 1.8184 0.6558
1243 2   43 0.33 3.0557 0.8124   16 0.70 1.8196 0.6563
1244 2   43 0.33 3.0587 0.8132   16 0.70 1.8285 0.6595
1245 2   44 0.34 3.0727 0.8120   16 0.70 1.8383 0.6630
1246 2   44 0.34 3.0810 0.8142   16 0.70 1.8516 0.6678
1247 2   45 0.34 3.0949 0.8130   17 0.74 1.8704 0.6602
1248 2   46 0.35 3.1086 0.8119   18 0.78 1.8891 0.6536
1249 2   46 0.35 3.1167 0.8140   18 0.78 1.9020 0.6581
1250 2   47 0.36 3.1303 0.8130   18 0.78 1.9128 0.6618
1251 2   48 0.37 3.1438 0.8121   19 0.83 1.9312 0.6559
1252 2   49 0.37 3.1571 0.8112   19 0.83 1.9354 0.6573
1253 2   49 0.37 3.1650 0.8132   19 0.83 1.9393 0.6586
1254 2   49 0.37 3.1694 0.8144   19 0.83 1.9430 0.6599
1255 2   49 0.37 3.1728 0.8152   19 0.83 1.9427 0.6598
1256 2   49 0.37 3.1754 0.8159   19 0.83 1.9423 0.6596
1257 2   49 0.37 3.1780 0.8166   19 0.83 1.9456 0.6608
1258 2   49 0.37 3.1800 0.8171   19 0.83 1.9488 0.6618
1259 2   49 0.37 3.1876 0.8191   19 0.83 1.9483 0.6617
1260 2   49 0.37 3.1933 0.8205   19 0.83 1.9478 0.6615
1261 2   49 0.37 3.1946 0.8209   19 0.83 1.9472 0.6613
1262 2   49 0.37 3.2002 0.8223   19 0.83 1.9466 0.6611
1263 2   49 0.37 3.2057 0.8237   19 0.83 1.9588 0.6653
1264 2   49 0.37 3.2100 0.8248   19 0.83 1.9596 0.6655
1265 2   50 0.38 3.2227 0.8238   19 0.83 1.9676 0.6682
1266 2   51 0.39 3.2352 0.8228   19 0.83 1.9797 0.6723
1267 2   52 0.40 3.2478 0.8220   19 0.83 1.9897 0.6758
1268 2   52 0.40 3.2550 0.8238   19 0.83 1.9985 0.6787
1269 2   53 0.40 3.2674 0.8230   19 0.83 2.0084 0.6821
1270 2   53 0.40 3.2746 0.8248   19 0.83 2.0154 0.6845
1271 2   53 0.40 3.2817 0.8266   19 0.83 2.0272 0.6885
1272 2   53 0.40 3.2840 0.8272   19 0.83 2.0265 0.6882
1273 2   53 0.40 3.2857 0.8276   19 0.83 2.0257 0.6880
1274 2   53 0.40 3.2868 0.8279   19 0.83 2.0249 0.6877
1275 2   53 0.40 3.2875 0.8280   19 0.83 2.0240 0.6874
1276 2   53 0.40 3.2878 0.8281   19 0.83 2.0230 0.6871
1277 2   53 0.40 3.2878 0.8281   19 0.83 2.0220 0.6867
1278 2   53 0.40 3.2874 0.8280   19 0.83 2.0210 0.6864
1279 2   53 0.40 3.2944 0.8298   19 0.83 2.0199 0.6860
1280 2   53 0.40 3.2938 0.8296   19 0.83 2.0187 0.6856
1281 2   53 0.40 3.2929 0.8294   19 0.83 2.0175 0.6852
1282 2   53 0.40 3.2936 0.8296   19 0.83 2.0163 0.6848
1283 2   53 0.40 3.2987 0.8308   19 0.83 2.0150 0.6843
1284 2   53 0.40 3.3026 0.8318   19 0.83 2.0136 0.6839
1285 2   54 0.41 3.3143 0.8309   19 0.83 2.0123 0.6834
1286 2   54 0.41 3.3211 0.8326   19 0.83 2.0109 0.6829
1287 2   54 0.41 3.3240 0.8333   19 0.83 2.0094 0.6824
1288 2   54 0.41 3.3290 0.8345   19 0.83 2.0189 0.6857
1289 2   54 0.41 3.3312 0.8351   19 0.83 2.0174 0.6852
1290 2   54 0.41 3.3349 0.8360   19 0.83 2.0159 0.6846
1291 2   54 0.41 3.3365 0.8364   19 0.83 2.0186 0.6856
1292 2   54 0.41 3.3414 0.8377   19 0.83 2.0280 0.6887
1293 2   55 0.42 3.3528 0.8367   19 0.83 2.0353 0.6912
1294 2   56 0.43 3.3641 0.8357   19 0.83 2.0434 0.6940
1295 2   56 0.43 3.3677 0.8366   19 0.83 2.0507 0.6965
1296 2   56 0.43 3.3742 0.8382   19 0.83 2.0572 0.6987
1297 2   56 0.43 3.3770 0.8389   19 0.83 2.0631 0.7007
1298 2   56 0.43 3.3797 0.8396   19 0.83 2.0711 0.7034
1299 2   56 0.43 3.3818 0.8401   19 0.83 2.0765 0.7052
1300 2   56 0.43 3.3833 0.8405   19 0.83 2.0836 0.7076
1301 2   56 0.43 3.3826 0.8403   19 0.83 2.0819 0.7071
1302 2   57 0.44 3.3936 0.8394   19 0.83 2.0883 0.7092
1303 2   57 0.44 3.3963 0.8400   19 0.83 2.0866 0.7087
1304 2   58 0.44 3.4072 0.8391   19 0.83 2.0924 0.7106
1305 2   58 0.44 3.4135 0.8407   19 0.83 2.0977 0.7124
1306 2   58 0.44 3.4181 0.8418   20 0.87 2.1127 0.7052
1307 2   59 0.45 3.4288 0.8409   20 0.87 2.1175 0.7068
1308 2   59 0.45 3.4308 0.8414   20 0.87 2.1169 0.7066
1309 2   59 0.45 3.4322 0.8417   20 0.87 2.1152 0.7061
1310 2   59 0.45 3.4331 0.8420   20 0.87 2.1196 0.7075
1311 2   59 0.45 3.4350 0.8424   20 0.87 2.1243 0.7091
1312 2   60 0.46 3.4456 0.8416   20 0.87 2.1287 0.7106
1313 2   60 0.46 3.4470 0.8419   20 0.87 2.1327 0.7119
1314 2   60 0.46 3.4503 0.8427   20 0.87 2.1374 0.7135
1315 2   60 0.46 3.4512 0.8429   20 0.87 2.1417 0.7149
1316 2   60 0.46 3.4518 0.8431   20 0.87 2.1454 0.7162
1317 2   60 0.46 3.4520 0.8431   20 0.87 2.1494 0.7175
1318 2   60 0.46 3.4580 0.8446   20 0.87 2.1499 0.7177
1319 2   60 0.46 3.4624 0.8456   20 0.87 2.1504 0.7178
1320 2   60 0.46 3.4622 0.8456   21 0.91 2.1648 0.7110
1321 2   61 0.47 3.4725 0.8447   21 0.91 2.1707 0.7130
1322 2   61 0.47 3.4784 0.8462   21 0.91 2.1806 0.7162
1323 2   62 0.47 3.4886 0.8453   21 0.91 2.1839 0.7173
1324 2   63 0.48 3.4988 0.8445   21 0.91 2.1938 0.7206
1325 2   64 0.49 3.5088 0.8437   22 0.96 2.2079 0.7143
1326 2   65 0.50 3.5189 0.8430   22 0.96 2.2161 0.7169
1327 2   66 0.50 3.5289 0.8423   22 0.96 2.2242 0.7196
1328 2   66 0.50 3.5346 0.8436   22 0.96 2.2313 0.7218
1329 2   67 0.51 3.5445 0.8430   22 0.96 2.2383 0.7241
1330 2   68 0.52 3.5543 0.8423   22 0.96 2.2434 0.7258
1331 2   69 0.53 3.5641 0.8418   22 0.96 2.2504 0.7280
1332 2   70 0.53 3.5738 0.8412   22 0.96 2.2565 0.7300
1333 2   70 0.53 3.5794 0.8425   22 0.96 2.2621 0.7318
1334 2   70 0.53 3.5833 0.8434   22 0.96 2.2640 0.7324
1335 2   70 0.53 3.5840 0.8436   22 0.96 2.2685 0.7339
1336 2   70 0.53 3.5827 0.8433   22 0.96 2.2667 0.7333
1337 2   71 0.54 3.5922 0.8427   22 0.96 2.2703 0.7345
1338 2   71 0.54 3.5977 0.8440   22 0.96 2.2757 0.7362
1339 2   71 0.54 3.6031 0.8453   22 0.96 2.2807 0.7378
1340 2   71 0.54 3.6034 0.8453   22 0.96 2.2848 0.7392
1341 2   71 0.54 3.6019 0.8450   22 0.96 2.2829 0.7386
1342 2   71 0.54 3.6002 0.8446   22 0.96 2.2811 0.7380
1343 2   71 0.54 3.6018 0.8450   22 0.96 2.2843 0.7390
1344 2   71 0.54 3.6000 0.8445   22 0.96 2.2824 0.7384
1345 2   71 0.54 3.5980 0.8441   22 0.96 2.2854 0.7394
1346 2   71 0.54 3.5959 0.8436   22 0.96 2.2835 0.7387
1347 2   71 0.54 3.5937 0.8431   22 0.96 2.2816 0.7381
1348 2   71 0.54 3.5914 0.8425   22 0.96 2.2796 0.7375
1349 2   72 0.55 3.6008 0.8420   22 0.96 2.2824 0.7384
1350 2   73 0.56 3.6100 0.8414   22 0.96 2.2856 0.7394
1351 2   73 0.56 3.6153 0.8426   22 0.96 2.2886 0.7404
1352 2   73 0.56 3.6191 0.8435   22 0.96 2.2914 0.7413
1353 2   74 0.56 3.6283 0.8430   22 0.96 2.2958 0.7427
1354 2   75 0.57 3.6374 0.8425   22 0.96 2.2998 0.7440
1355 2   75 0.57 3.6426 0.8437   22 0.96 2.3024 0.7448
1356 2   76 0.58 3.6517 0.8432   22 0.96 2.3113 0.7477
1357 2   76 0.58 3.6568 0.8444   22 0.96 2.3160 0.7493
1358 2   76 0.58 3.6605 0.8452   22 0.96 2.3197 0.7505
1359 2   77 0.59 3.6695 0.8448   22 0.96 2.3240 0.7518
1360 2   77 0.59 3.6731 0.8456   22 0.96 2.3274 0.7529
1361 2   77 0.59 3.6781 0.8468   22 0.96 2.3296 0.7537
1362 2   78 0.60 3.6870 0.8463   22 0.96 2.3353 0.7555
1363 2   78 0.60 3.6920 0.8474   22 0.96 2.3404 0.7572
1364 2   79 0.60 3.7008 0.8470   22 0.96 2.3425 0.7578
1365 2   80 0.61 3.7095 0.8465   22 0.96 2.3471 0.7593
1366 2   80 0.61 3.7145 0.8477   22 0.96 2.3513 0.7607
1367 2   80 0.61 3.7180 0.8485   22 0.96 2.3551 0.7619
1368 2   80 0.61 3.7205 0.8490   22 0.96 2.3587 0.7631
1369 2   81 0.62 3.7291 0.8486   22 0.96 2.3672 0.7658
1370 2   82 0.63 3.7377 0.8482   22 0.96 2.3758 0.7686
1371 2   83 0.63 3.7463 0.8478   22 0.96 2.3828 0.7709
1372 2   83 0.63 3.7511 0.8489   22 0.96 2.3890 0.7729
1373 2   84 0.64 3.7595 0.8485   22 0.96 2.3944 0.7746
1374 2   84 0.64 3.7643 0.8496   22 0.96 2.3993 0.7762
1375 2   85 0.65 3.7727 0.8492   22 0.96 2.4017 0.7770
1376 2   86 0.66 3.7811 0.8489   22 0.96 2.4071 0.7787
1377 2   87 0.66 3.7894 0.8485   22 0.96 2.4115 0.7802
1378 2   87 0.66 3.7927 0.8493   22 0.96 2.4137 0.7809
1379 2   88 0.67 3.8010 0.8489   22 0.96 2.4177 0.7822
1380 2   88 0.67 3.8042 0.8497   22 0.96 2.4208 0.7832
1381 2   89 0.68 3.8124 0.8493   22 0.96 2.4276 0.7854
1382 2   89 0.68 3.8170 0.8504   22 0.96 2.4312 0.7865
1383 2   89 0.68 3.8215 0.8514   22 0.96 2.4371 0.7885
1384 2   89 0.68 3.8247 0.8521   22 0.96 2.4399 0.7894
1385 2   89 0.68 3.8279 0.8528   22 0.96 2.4425 0.7902
1386 2   90 0.69 3.8359 0.8525   22 0.96 2.4492 0.7924
1387 2   91 0.69 3.8440 0.8522   22 0.96 2.4534 0.7937
1388 2   91 0.69 3.8484 0.8532   22 0.96 2.4567 0.7948
1389 2   92 0.70 3.8564 0.8529   22 0.96 2.4633 0.7969
1390 2   92 0.70 3.8608 0.8538   22 0.96 2.4691 0.7988
1391 2   93 0.71 3.8688 0.8535   22 0.96 2.4742 0.8004
1392 2   93 0.71 3.8731 0.8545   22 0.96 2.4793 0.8021
1393 2   94 0.72 3.8810 0.8542   22 0.96 2.4838 0.8036
1394 2   94 0.72 3.8840 0.8549   22 0.96 2.4867 0.8045
1395 2   94 0.72 3.8870 0.8556   22 0.96 2.4908 0.8058
1396 2   95 0.73 3.8948 0.8553   22 0.96 2.4946 0.8070
1397 2   95 0.73 3.8969 0.8557   22 0.96 2.4983 0.8082
1398 2   95 0.73 3.8990 0.8562   22 0.96 2.5005 0.8089
1399 2   95 0.73 3.9033 0.8571   22 0.96 2.5050 0.8104
1400 2   95 0.73 3.9048 0.8575   22 0.96 2.5076 0.8112
1401 2   96 0.73 3.9125 0.8572   22 0.96 2.5131 0.8130
1402 2   97 0.74 3.9201 0.8569   22 0.96 2.5150 0.8136
1403 2   97 0.74 3.9222 0.8574   22 0.96 2.5167 0.8142
1404 2   98 0.75 3.9298 0.8571   22 0.96 2.5182 0.8147
1405 2   98 0.75 3.9326 0.8577   22 0.96 2.5231 0.8163
1406 2   98 0.75 3.9368 0.8586   22 0.96 2.5286 0.8180
1407 2   98 0.75 3.9396 0.8593   22 0.96 2.5285 0.8180
1408 2   98 0.75 3.9406 0.8595   22 0.96 2.5284 0.8180
1409 2   98 0.75 3.9426 0.8599   22 0.96 2.5299 0.8185
1410 2   98 0.75 3.9454 0.8605   22 0.96 2.5297 0.8184
1411 2   98 0.75 3.9415 0.8597   22 0.96 2.5288 0.8181
1412 2   98 0.75 3.9376 0.8588   22 0.96 2.5280 0.8178
1413 2   98 0.75 3.9336 0.8579   22 0.96 2.5270 0.8175
1414 2   98 0.75 3.9296 0.8571   22 0.96 2.5261 0.8172
1415 2   98 0.75 3.9302 0.8572   22 0.96 2.5251 0.8169
1416 2   98 0.75 3.9262 0.8563   22 0.96 2.5240 0.8166
1417 2   98 0.75 3.9221 0.8554   22 0.96 2.5238 0.8165
1418 2   98 0.75 3.9181 0.8545   22 0.96 2.5227 0.8161
1419 2   98 0.75 3.9140 0.8537   22 0.96 2.5216 0.8158
1420 2   98 0.75 3.9155 0.8540   22 0.96 2.5198 0.8152
1421 2   98 0.75 3.9114 0.8531   22 0.96 2.5174 0.8144
1422 2   98 0.75 3.9072 0.8522   22 0.96 2.5156 0.8138
1423 2   98 0.75 3.9031 0.8513   22 0.96 2.5145 0.8135
1424 2   98 0.75 3.8989 0.8504   22 0.96 2.5134 0.8131
1425 2   98 0.75 3.8947 0.8495   22 0.96 2.5110 0.8123
1426 2   98 0.75 3.8905 0.8485   22 0.96 2.5098 0.8120
1427 2   98 0.75 3.8926 0.8490   22 0.96 2.5160 0.8140
1428 2   98 0.75 3.8884 0.8481   22 0.96 2.5148 0.8136
1429 2   98 0.75 3.8842 0.8472   22 0.96 2.5146 0.8135
1430 2   98 0.75 3.8799 0.8462   22 0.96 2.5122 0.8127
1431 2   98 0.75 3.8756 0.8453   22 0.96 2.5110 0.8124
1432 2   98 0.75 3.8714 0.8444   22 0.96 2.5098 0.8120
1433 2   98 0.75 3.8671 0.8434   22 0.96 2.5086 0.8116
1434 2   98 0.75 3.8627 0.8425   22 0.96 2.5073 0.8112
1435 2   98 0.75 3.8584 0.8415   22 0.96 2.5060 0.8107
1436 2   98 0.75 3.8541 0.8406   22 0.96 2.5044 0.8102
1437 2   98 0.75 3.8497 0.8396   22 0.96 2.5030 0.8098
1438 2   98 0.75 3.8453 0.8387   22 0.96 2.5017 0.8093
1439 2   98 0.75 3.8410 0.8377   22 0.96 2.5003 0.8089
1440 2   98 0.75 3.8366 0.8368   22 0.96 2.4990 0.8085
1441 2   98 0.75 3.8322 0.8358   22 0.96 2.4976 0.8080
1442 2   98 0.75 3.8278 0.8349   22 0.96 2.4961 0.8075
1443 2   98 0.75 3.8233 0.8339   22 0.96 2.4947 0.8071
1444 2   98 0.75 3.8257 0.8344   22 0.96 2.4932 0.8066
1445 2   98 0.75 3.8212 0.8334   22 0.96 2.4917 0.8061
1446 2   98 0.75 3.8168 0.8325   22 0.96 2.4916 0.8061
1447 2   98 0.75 3.8124 0.8315   22 0.96 2.4901 0.8056
1448 2   98 0.75 3.8080 0.8305   22 0.96 2.4886 0.8051
1449 2   98 0.75 3.8035 0.8296   22 0.96 2.4871 0.8046
1450 2   98 0.75 3.7991 0.8286   22 0.96 2.4849 0.8039
1451 2   98 0.75 3.7946 0.8276   22 0.96 2.4828 0.8032
1452 2   98 0.75 3.7902 0.8267   22 0.96 2.4813 0.8027
1453 2   98 0.75 3.7857 0.8257   22 0.96 2.4797 0.8022
1454 2   98 0.75 3.7813 0.8247   22 0.96 2.4782 0.8017
1455 2   98 0.75 3.7768 0.8237   22 0.96 2.4766 0.8012
1456 2   98 0.75 3.7723 0.8228   22 0.96 2.4750 0.8007
1457 2   98 0.75 3.7679 0.8218   22 0.96 2.4734 0.8002
1458 2   98 0.75 3.7681 0.8218   22 0.96 2.4717 0.7996
1459 2   99 0.76 3.7754 0.8216   22 0.96 2.4701 0.7991
1460 2   99 0.76 3.7754 0.8216   22 0.96 2.4716 0.7996
1461 2   99 0.76 3.7752 0.8216   22 0.96 2.4702 0.7991
1462 2   99 0.76 3.7749 0.8215   22 0.96 2.4688 0.7987
1463 2   99 0.76 3.7744 0.8214   22 0.96 2.4702 0.7991
1464 2   99 0.76 3.7754 0.8216   22 0.96 2.4686 0.7986
1465 2   99 0.76 3.7762 0.8218   22 0.96 2.4669 0.7981
1466 2   99 0.76 3.7767 0.8219   22 0.96 2.4682 0.7985
1467 2   99 0.76 3.7769 0.8219   22 0.96 2.4666 0.7980
1468 2   99 0.76 3.7726 0.8210   22 0.96 2.4649 0.7974
1469 2   99 0.76 3.7727 0.8210   22 0.96 2.4633 0.7969
1470 2   99 0.76 3.7725 0.8210   22 0.96 2.4616 0.7964
1471 2   99 0.76 3.7722 0.8209   22 0.96 2.4599 0.7958
1472 2   99 0.76 3.7718 0.8208   22 0.96 2.4611 0.7962
1473 2   99 0.76 3.7721 0.8209   22 0.96 2.4642 0.7972
1474 2   99 0.76 3.7752 0.8216   22 0.96 2.4653 0.7976
1475 2   99 0.76 3.7760 0.8217   22 0.96 2.4640 0.7971
1476 2   99 0.76 3.7744 0.8214   22 0.96 2.4626 0.7967
1477 2   99 0.76 3.7728 0.8211   22 0.96 2.4612 0.7963
1478 2   99 0.76 3.7734 0.8212   22 0.96 2.4599 0.7958
1479 2   99 0.76 3.7737 0.8212   22 0.96 2.4584 0.7953
1480 2   99 0.76 3.7738 0.8213   22 0.96 2.4570 0.7949
1481 2   99 0.76 3.7739 0.8213   22 0.96 2.4581 0.7952
1482 2   99 0.76 3.7763 0.8218   22 0.96 2.4565 0.7947
1483 2   99 0.76 3.7787 0.8223   22 0.96 2.4575 0.7950
1484 2   100 0.76 3.7857 0.8221   22 0.96 2.4644 0.7973
